date,Symbol,Open,High,Low,close,volume_usdt,tradecount,IV,Fear_index,Fear_classification,ma200_raw,dist_ma200,zraw_close_60,ma30_raw,ma90_raw,vol_30mean,hv20_raw,RSI14_raw,Fear_idx
2024/5/21,BTCUSDT,71446.62,71979,69162.94,70148.34,3509345769.233608,2137448,58.59,76,Extreme Greed,52502.8806,17645.4594,1.3319526176572747,63858.10733333333,65035.67066666666,2024361790.7857776,0.5138226711201745,66.75366768291371,0.76
2024/5/22,BTCUSDT,70148.34,70666,68842.19,69166.62,1931700812.3032143,1371973,56.8,76,Extreme Greed,52673.40335,16493.216649999995,1.0108352841490513,63936.350666666665,65234.317333333325,2019695470.0299995,0.5205424177915484,67.14797003101583,0.76
2024/5/23,BTCUSDT,69166.62,70096.12,66312.16,67969.65,2766790260.7886024,1827855,53.18,76,Extreme Greed,52838.1922,15131.457799999996,0.6561546195681954,63988.20566666666,65425.71177777778,2061850479.7656238,0.4829903789549231,60.84768866971316,0.76
2024/5/24,BTCUSDT,67969.66,69250,66600.12,68549.99,1906438696.7156007,1165907,52.29,74,Greed,53005.7117,15544.278300000005,0.8374279286676146,64130.219000000005,65614.3981111111,2052207940.934222,0.48130080617765864,68.56582699619766,0.74
2024/5/25,BTCUSDT,68549.99,69610,68500,69290.57,837339788.9838961,703803,52.21,76,Extreme Greed,53175.16894999999,16115.401050000015,1.0624599655653666,64289.96,65809.52833333334,2013195798.2582757,0.48183385236670023,69.60640703855131,0.76
2024/5/26,BTCUSDT,69290.56,69562.23,68128.01,68507.67,818914878.9908898,722849,53.73,75,Greed,53339.5837,15168.086299999995,0.8404471155213086,64447.882,65965.43055555556,1982605248.9795144,0.48094537204621707,66.17527575679966,0.75
2024/5/27,BTCUSDT,68507.67,70687.56,68250,69436.43,1604722197.8374028,1219341,53.91,74,Greed,53503.2604,15933.169599999994,1.132148798405633,64647.03033333333,66103.19822222223,1992084731.9811904,0.47709162447739245,65.33327542753119,0.74
2024/5/28,BTCUSDT,69436.43,69591.81,67277.91,68398.39,2224860225.799223,1459351,54.76,72,Greed,53658.7442,14739.645799999998,0.8357264953881313,64823.022666666664,66169.49033333334,2030298405.6253903,0.4752161288611945,66.34979730844012,0.72
2024/5/29,BTCUSDT,68398.4,68935.68,67124.65,67652.42,1573095221.6483984,1221044,53.24,72,Greed,53811.3563,13841.063699999999,0.6264612645676885,64949.236666666664,66241.95077777778,2023900302.1908796,0.46941371409531557,54.258657983157576,0.72
2024/5/30,BTCUSDT,67652.41,69500,67128,68352.17,1945001081.521587,1272851,53.27,73,Greed,53967.7965,14384.373500000002,0.8709583960413992,65205.24233333333,66308.22044444444,1976328922.660524,0.44529158255624485,59.329589875903125,0.73
2024/5/31,BTCUSDT,68352.17,69044.1,66670,67540.01,1812659052.2496767,1177860,51.99,73,Greed,54123.181899999996,13416.828099999999,0.6369580645558134,65511.077,66369.91744444444,1879898479.01084,0.44954363470208886,51.640411061242666,0.73
2024/6/1,BTCUSDT,67540.01,67900,67428.44,67766.85,598305207.9932046,638484,50.68,72,Greed,54284.2602,13482.589800000009,0.6930913300580148,65801.285,66421.61611111111,1807213975.775594,0.44917881671624665,52.68725258123284,0.72
2024/6/2,BTCUSDT,67766.84,68460,67257.47,67765.63,1046827665.3829312,812348,51.11,73,Greed,54433.79735,13331.832650000004,0.6807082972074932,65964.07233333333,66416.28188888889,1753501774.3434286,0.4441256591943278,54.90466351092385,0.73
2024/6/3,BTCUSDT,67765.62,70288,67612.48,68809.9,2047757076.226836,1253789,52.77,73,Greed,54597.02930000001,14212.870699999985,1.0018417692310295,66128.001,66472.79177777778,1770178053.6217704,0.43506262703320414,38.09908104497279,0.73
2024/6/4,BTCUSDT,68809.89,71063.45,68567.32,70537.84,2069902136.99324,1254515,53.95,73,Greed,54766.64890000001,15771.19109999999,1.5001570713421162,66345.52900000001,66522.38955555556,1799755716.8705244,0.35900084539532595,51.69238042104854,0.73
2024/6/5,BTCUSDT,70537.83,71758,70383.66,71108,2040073765.86764,1055115,55.62,75,Greed,54939.348399999995,16168.651600000005,1.638231956842392,66610.28933333333,66569.99877777779,1793820469.1172411,0.3528347750087546,58.74818626699945,0.75
2024/6/6,BTCUSDT,71108,71700,70117.64,70799.06,1551467659.1542966,900226,51.87,78,Extreme Greed,55106.544400000006,15692.515599999992,1.523347236761393,66893.18866666667,66599.71955555555,1791385003.3693051,0.34341323788434597,63.85896372112879,0.78
2024/6/7,BTCUSDT,70799.06,71997.02,68420,69355.6,2507250591.3329787,1516415,50.02,77,Extreme Greed,55266.0785,14089.521500000003,1.1231347891383658,67165.27433333333,66611.30099999999,1820841321.7095537,0.35305833389194824,53.63838283658456,0.77
2024/6/8,BTCUSDT,69355.6,69582.2,69168.02,69310.46,678267390.5310388,714103,50.34,72,Greed,55433.922549999996,13876.53745000001,1.1076156450376355,67373.156,66615.24077777778,1780255237.6348062,0.3505800911376357,50.0958503404638,0.72
2024/6/9,BTCUSDT,69310.46,69857.14,69130.24,69648.14,687344656.0725566,575583,51.79,75,Greed,55595.12155,14053.018449999996,1.2232050542904325,67668.09433333334,66588.24122222222,1727981710.556763,0.2089619644343511,55.74235700122749,0.75
2024/6/10,BTCUSDT,69648.15,70195.94,69172.29,69540,1192466549.969123,936731,50.88,72,Greed,55756.35015,13783.649850000002,1.1962579808145244,67958.56133333333,66566.99666666667,1740566328.4404895,0.19914762175387254,50.568459369178555,0.72
2024/6/11,BTCUSDT,69540,69590.01,66051,67314.24,2793799020.4691243,1782415,52.49,74,Greed,55904.353500000005,11409.8865,0.5145724193895924,68152.903,66503.017,1807658241.3740473,0.22419173238851675,44.735822433364405,0.74
2024/6/12,BTCUSDT,67314.23,69999,66905,68263.99,2550285139.184372,1670745,50.56,72,Greed,56056.77010000001,12207.219899999996,0.7803813870061681,68330.36666666667,66468.29533333333,1824604525.1264994,0.22209618592153552,52.91190253313661,0.72
2024/6/13,BTCUSDT,68263.98,68449.3,66251.78,66773.01,1958897960.917292,1518202,49.23,70,Greed,56203.398,10569.611999999994,0.32021779378822035,68503.55066666666,66437.99711111111,1829895394.6181533,0.23307569972104264,43.0078884634321,0.7
2024/6/14,BTCUSDT,66773.01,67370.24,65078,66043.99,1884451554.428285,1736314,48.56,74,Greed,56347.40445,9696.585550000003,0.08535665950781476,68498.13366666666,66446.25666666667,1799568458.702728,0.23097061710137365,43.32688035827391,0.74
2024/6/15,BTCUSDT,66043.99,66478.48,65857.1,66228.25,758175888.0283372,700886,48.03,74,Greed,56489.45135000001,9738.79864999999,0.1296619006255889,68531.235,66422.19855555554,1756657400.0760264,0.22909329802707648,43.11077917239788,0.74
2024/6/16,BTCUSDT,66228.25,66998.7,66034.5,66676.87,624653672.6138575,703295,47.9,71,Greed,56633.5625,10043.307499999995,0.24356736489735878,68519.664,66411.83055555556,1719280128.4183302,0.22436093777115818,45.31277445041025,0.71
2024/6/17,BTCUSDT,66676.86,67298.81,65130,66504.33,1812061226.756565,1542620,48.81,71,Greed,56777.464349999995,9726.865650000007,0.17485332812207086,68505.96833333334,66462.57422222222,1747443971.154098,0.21907562619336537,39.26882192882585,0.71
2024/6/18,BTCUSDT,66504.33,66588.23,64060,65175.32,2755141806.03109,2151711,50.06,74,Greed,56909.92835,8265.391649999998,-0.249174265,68469.34533333333,66432.961,1799115723.9259055,0.22658901326836264,24.077726408764477,0.74
2024/6/19,BTCUSDT,65175.32,65727.54,64666,64974.37,1307731953.9545314,1078458,48.6,64,Greed,57037.548449999995,7936.821550000008,-0.312496131,68253.60366666668,66427.10655555555,1726524296.9326468,0.22203863835857007,19.252675639772292,0.64
2024/6/20,BTCUSDT,64974.37,66482.94,64559.15,64869.99,1584896152.16637,1282687,48.28,60,Greed,57162.0371,7707.952899999997,-0.34487208,68077.65866666667,66439.03266666667,1662375976.3637388,0.21921958374064152,19.65579255841267,0.6
2024/6/21,BTCUSDT,64869.99,65066.66,63379.35,64143.56,1665541539.708616,1362617,47.11,63,Greed,57272.7994,6870.760599999994,-0.557893409,67910.22333333333,66440.73877777778,1653504000.6105855,0.22065243637691753,21.21266014629937,0.63
2024/6/22,BTCUSDT,64143.56,64546.81,63943.82,64262.01,470027247.3402083,562832,46.43,53,Neutral,57373.74285,6888.26715,-0.508486675,67786.63533333334,66407.98344444444,1576945233.495639,0.221046522075318,22.340200548544317,0.53
2024/6/23,BTCUSDT,64262.01,64521,63178.32,63210.01,526848525.0029452,592759,48.23,55,Greed,57470.97944999999,5739.03055000001,-0.828807847,67608.636,66333.87233333333,1530958894.4385505,0.21549928885764577,17.2868889026644,0.55
2024/6/24,BTCUSDT,63210.01,63369.8,58402,60293.3,3180853460.924751,2190787,50.96,51,Neutral,57556.080250000006,2737.2197499999966,-1.676517219,67308.727,66226.15344444446,1609076016.836579,0.23475520445759748,13.44848468557636,0.51
2024/6/25,BTCUSDT,60293.3,62420,60257.06,61806.01,1914901308.84587,1277481,48.14,30,Fear,57644.25535,4161.754650000003,-1.194955691,67085.33833333333,66140.99811111111,1645608897.831745,0.2566680110574889,26.92561292446841,0.3
2024/6/26,BTCUSDT,61806.01,62487.81,60712,60864.99,1381716993.355492,1112152,47.05,46,Fear,57730.0123,3134.977699999996,-1.445219838,66799.62366666667,66030.82466666667,1638175391.0156815,0.2581555101732552,18.98234940991418,0.46
2024/6/27,BTCUSDT,60864.98,62389.22,60606.63,61706.47,1126705164.782892,1062176,47.94,40,Fear,57819.5971,3886.872900000002,-1.179687579,66576.55966666667,65940.335,1601570222.315137,0.26383575275255067,27.53711345873846,0.4
2024/6/28,BTCUSDT,61706.46,62225.31,60063,60427.84,1519872032.026636,1479626,45.4,47,Neutral,57915.469300000004,2512.370699999992,-1.513597318,66335.74033333334,65838.6201111111,1599796115.9944115,0.268328818216635,26.257462677102453,0.47
2024/6/29,BTCUSDT,60427.84,61224,60383.77,60986.68,701345872.4881144,767669,43.47,30,Fear,58012.94075,2973.7392499999987,-1.355848646,66090.224,65724.24977777778,1558340942.3599625,0.2712646999359111,28.521271913828883,0.3
2024/6/30,BTCUSDT,60986.68,63058.76,60712.21,62772.01,1070250012.5446604,1108912,45.44,47,Neutral,58112.45565,4659.5543499999985,-0.887044164,65931.29066666667,65647.8298888889,1533593974.3697953,0.2993084955634883,35.57866171091585,0.47
2024/7/1,BTCUSDT,62772.01,63861.76,62497.2,62899.99,1550980813.6701343,1461508,44.71,53,Neutral,58211.844300000004,4688.145699999994,-0.893259241,65769.062,65619.341,1565349827.8923597,0.2823877937190733,36.644577706107604,0.53
2024/7/2,BTCUSDT,62900,63288.83,61806.28,62135.47,1160792332.6175597,1308816,42.33,51,Neutral,58312.82015,3822.6498500000016,-1.121664098,65581.39,65576.80977777777,1569148650.1335137,0.2763174756357523,38.24445470527314,0.51
2024/7/3,BTCUSDT,62135.46,62285.94,59400,60208.58,1945901232.9066567,1839372,45.36,50,Neutral,58402.4729,1806.107100000001,-1.660934826,65294.679333333326,65484.818555555554,1565753455.3561745,0.28568756292574987,33.74046509914112,0.5
2024/7/4,BTCUSDT,60208.57,60498.19,56771,57050.01,3168619756.2436485,2523236,47.53,44,Fear,58480.8497,-1430.8397,-2.448000139,64845.085,65365.14511111112,1602377375.9978547,0.331477248300457,27.921585855323343,0.44
2024/7/5,BTCUSDT,57050.02,57546,53485.93,56628.79,4515040083.536514,3749255,48.98,29,Fear,58550.70465,-1921.91465,-2.416489761,64362.44466666666,65228.84277777778,1684876253.2534838,0.32941903453919963,28.41123052570191,0.29
2024/7/6,BTCUSDT,56628.79,58475,56018,58230.13,1235398733.4357028,1411065,48.21,26,Fear,58630.47534999999,-400.34535,-1.910741483,63943.48033333334,65105.17322222222,1674340622.3961976,0.3500540117857152,34.03186489926529,0.26
2024/7/7,BTCUSDT,58230.13,58449.46,55724.37,55857.81,1094135752.4528687,1289229,50.99,29,Fear,58691.419749999994,-2833.60975,-2.414278037,63493.554,64930.03777777777,1627236794.4335272,0.37000357954094304,31.80829352974824,0.29
2024/7/8,BTCUSDT,55857.81,58236.73,54260.16,56714.62,2699942701.375511,2554389,51.03,28,Fear,58755.68385000001,-2041.06385,-2.091465526,63073.69266666667,64791.91133333333,1694625971.4616761,0.3765534259524457,40.14010621755089,0.28
2024/7/9,BTCUSDT,56714.61,58296,56289.45,58050,1592351321.655387,1757693,50.05,27,Fear,58826.088650000005,-776.08865,-1.724145572,62687.088,64652.12155555555,1724792860.3144372,0.3914743032325834,39.54941283771636,0.27
2024/7/10,BTCUSDT,58050,59470,57157.79,57725.85,1452293495.6501489,1766696,48.69,28,Fear,58896.2071,-1170.3571,-1.758569652,62293.28300000001,64515.6728888889,1733453758.5038044,0.3912275227738623,40.95529076045927,0.28
2024/7/11,BTCUSDT,57725.85,59650,57050,57339.89,1728929618.0583844,2157661,48.54,29,Fear,58967.94905,-1628.05905,-1.793907765,61960.80466666666,64407.043666666665,1697958111.75678,0.39068723374902964,37.079549341517335,0.29
2024/7/12,BTCUSDT,57339.89,58526.68,56542.47,57889.1,1360201319.0761504,1749738,46.32,25,Extreme Fear,59039.513900000005,-1150.4139,-1.612704043,61614.975,64339.98355555555,1658288651.086506,0.39351663445411367,42.14912682174989,0.25
2024/7/13,BTCUSDT,57889.09,59850,57756.63,59204.02,900429281.1482327,1114391,49.18,25,Extreme Fear,59122.989349999996,81.0306500000006,-1.292099001,61362.67533333333,64268.23,1623006361.7608707,0.4027714465787428,44.7335239828415,0.25
2024/7/14,BTCUSDT,59204.01,61420.69,59194.01,60797.91,1273562988.611176,1456088,49.3,33,Fear,59209.83465,1588.0753500000064,-0.906455436,61187.806,64239.09577777778,1602643409.566967,0.38182808436145727,44.10123371795879,0.33
2024/7/15,BTCUSDT,60797.91,64900,60632.3,64724.14,2435540879.028933,2600425,54.52,52,Neutral,59320.63655,5403.5034499999965,-0.024721277,61137.668999999994,64249.43744444445,1658555575.9336538,0.43702948069833547,54.442339810076334,0.52
2024/7/16,BTCUSDT,64724.06,65388.97,62373.24,65043.99,2725231969.2884507,2484783,56.49,65,Greed,59435.52175,5608.468249999998,0.05446533401163667,61083.23966666667,64291.28877777778,1728574852.489473,0.431910528245753,57.23990055130892,0.65
2024/7/17,BTCUSDT,65044,66128.63,63854,64087.99,1922412273.088209,1868671,58.28,69,Greed,59545.260299999994,4542.7297000000035,-0.149898708,61002.69499999999,64298.15444444445,1732253220.7005281,0.4348785712763795,60.14710305845667,0.69
2024/7/18,BTCUSDT,64087.99,65133.3,63238.48,63987.92,1449872437.6497972,1696742,57.1,61,Greed,59653.78199999999,4334.138000000006,-0.163966267,60963.115,64300.04233333334,1688744241.7544851,0.4266960075831315,71.60353358430868,0.61
2024/7/19,BTCUSDT,63987.92,67386,63300.67,66660,2331517674.368659,2184889,60.8,60,Greed,59766.18425,6893.815750000002,0.4639936365073796,61019.30266666667,64319.1468888889,1722870432.4349558,0.4478788007547332,77.395387096827,0.6
2024/7/20,BTCUSDT,66660.01,67598,66222.46,67139.96,961878801.8482212,995093,62.65,74,Greed,59877.1495,7262.810500000007,0.5919790990905913,61094.96833333334,64343.578111111114,1702103187.424351,0.43866218717435573,75.92051588338275,0.74
2024/7/21,BTCUSDT,67139.97,68366.66,65777,68165.34,1465757867.9747431,1322942,66,74,Greed,60003.75005,8161.589949999994,0.8366735283782032,61229.02766666667,64358.53388888889,1695443731.6998887,0.4404964617647351,88.84979630540356,0.74
2024/7/22,BTCUSDT,68165.35,68474.55,66559.97,67532.01,1448418369.8467095,1558140,67.63,70,Greed,60120.6546,7411.355399999993,0.6918890677902017,61338.02766666667,64370.956222222216,1728056769.116772,0.43918514021679705,84.63468876649618,0.7
2024/7/23,BTCUSDT,67532,67750.98,65441.08,65936.01,2088544473.323508,1772089,63.91,71,Greed,60229.6091,5706.400899999993,0.3323632548302904,61428.89433333333,64389.249777777775,1780113300.7274575,0.431986877838639,74.83465106509206,0.71
2024/7/24,BTCUSDT,65936,67102.01,65111,65376,1526490826.466997,1391053,61.39,69,Greed,60336.6475,5039.352500000001,0.2186167523030548,61598.31766666666,64399.00155555555,1724967879.5788655,0.37955997982025186,73.73922368985322,0.69
2024/7/25,BTCUSDT,65376.01,66175.49,63456.7,65799.95,2266419771.224864,1830360,61.81,68,Greed,60446.00215000001,5353.94784999999,0.3321222457891891,61731.449,64421.556444444446,1736685161.6581652,0.3757126662676781,76.19070911306375,0.68
2024/7/26,BTCUSDT,65799.95,68200,65722.63,67907.99,1630839588.6966548,1406982,60.1,68,Greed,60550.78689999999,7357.203100000013,0.8466875044795955,61966.21566666666,64470.95655555555,1744989248.1695373,0.37865614658062485,78.28643156776701,0.68
2024/7/27,BTCUSDT,67908,69399.99,66650,67896.5,2162335067.023417,1690591,55.04,72,Greed,60659.719399999994,7236.7806000000055,0.8475058035830241,62172.55,64524.04411111111,1779510244.9108882,0.3341894813150289,76.4913191777782,0.72
2024/7/28,BTCUSDT,67896.49,68318.43,67066.66,68249.88,736755676.1377451,821210,52.65,71,Greed,60767.69885,7482.181150000004,0.9282035649155145,62433.28466666667,64572.75388888888,1753406366.3812587,0.3339833150891767,74.56838657054662,0.71
2024/7/29,BTCUSDT,68249.88,70079.99,66428,66784.69,2499265962.0914555,1952812,51.73,74,Greed,60869.926499999994,5914.763500000008,0.5855107462972844,62626.55166666666,64640.672666666665,1813337036.0347033,0.3468595194304272,58.10938130916588,0.74
2024/7/30,BTCUSDT,66784.68,67000,65302.67,66188,1533270724.799421,1622083,50.62,67,Greed,60986.952849999994,5201.047150000006,0.44846516024972916,62740.41799999999,64727.595222222226,1828771059.7765286,0.3487034789928307,54.406285218197745,0.67
2024/7/31,BTCUSDT,66188,66849.24,64530,64628,1489443332.5960116,1609976,48.73,61,Greed,61095.8529,3532.147100000002,0.08390047936774746,62798.018333333326,64789.455111111114,1826719810.407391,0.3624283060279367,51.9874396142377,0.61
2024/8/1,BTCUSDT,64628.01,65659.78,62302,65354.02,2270877792.65868,2397257,49.81,52,Neutral,61213.96125,4140.0587499999965,0.27204716670656526,62905.30333333333,64816.921888888886,1863722659.0754287,0.3626779023504125,54.80631206232684,0.52
2024/8/2,BTCUSDT,65354.02,65596.14,61230.01,61498.33,2469588785.6981573,2457735,51.4,57,Greed,61308.8974,189.4326000000001,-0.647206109,62948.295000000006,64790.32511111111,1881178910.8351452,0.4244308612348967,33.23602983540897,0.57
2024/8/3,BTCUSDT,61498.34,62198.22,59850,60697.99,1711555901.18011,1669555,51.45,37,Fear,61396.6976,-698.7076,-0.817415304,63069.89433333334,64753.50277777778,1832610115.6663606,0.41724229481612524,29.504419519315576,0.37
2024/8/4,BTCUSDT,60697.99,61117.63,57122.77,58161,1874490041.543736,1886195,56.13,34,Fear,61473.6221,-3312.6221,-1.414936858,63120.968,64697.900666666676,1744591780.9332683,0.3676061867931364,20.963399569980368,0.34
2024/8/5,BTCUSDT,58161,58305.59,49000,54018.81,8580928177.429902,7568497,63.08,26,Fear,61537.07865,-7518.26865,-2.34367279,62980.59066666666,64605.75322222222,1989442762.3997414,0.4335724321548359,17.416056535548364,0.26
2024/8/6,BTCUSDT,54018.82,57040.99,53950,56022.01,3119018848.329888,3433824,61.54,17,Extreme Fear,61608.89354999999,-5586.88355,-1.775068078,62986.064000000006,64548.29744444444,2056938865.595642,0.462365496422567,26.555087739876427,0.17
2024/8/7,BTCUSDT,56022,57736.05,54558.62,55134.16,2490553853.602583,2397504,60.88,29,Fear,61676.08415,-6541.92415,-1.91050161,62933.382,64460.076888888885,2049959237.3365445,0.46320653757114705,26.149619347380806,0.29
2024/8/8,BTCUSDT,55133.76,62745.14,54730,61685.99,2836312292.431818,2603042,56.81,20,Extreme Fear,61776.61245,-90.62245,-0.294109866,63054.581666666665,64469.92133333333,2091424603.029092,0.6237923736049037,42.54687686828097,0.2
2024/8/9,BTCUSDT,61686,61744.37,59535,60837.99,1878350555.512264,1827809,55.02,48,Neutral,61882.96230000001,-1044.9723,-0.479130073,63158.31966666666,64470.05466666666,2105626505.0244958,0.623612237174055,36.578766127311475,0.48
2024/8/10,BTCUSDT,60837.99,61470.58,60242,60923.51,607372221.2460399,800499,56.28,40,Fear,61988.09185,-1064.58185,-0.434802116,63277.77366666667,64463.8271111111,2068241258.4640844,0.619799917946584,36.80002453347588,0.4
2024/8/11,BTCUSDT,60923.51,61858,58286.73,58712.59,1152081498.1567774,1319469,57.11,39,Fear,62081.2304,-3368.6404,-0.970721124,63305.223333333335,64416.855,2061303931.1001053,0.6296706824026406,33.13203937824784,0.39
2024/8/12,BTCUSDT,58712.59,60711.09,57642.21,59346.64,2186851067.316586,2293837,57.48,25,Extreme Fear,62178.15815,-2831.51815,-0.778785333,63309.97733333333,64392.06777777778,2104184657.3057172,0.6289210254343046,36.446351199320375,0.25
2024/8/13,BTCUSDT,59346.64,61578.1,58392.88,60587.15,1668247896.8477187,1713485,56.92,31,Fear,62271.976350000004,-1684.82635,-0.43475812,63302.952000000005,64329.63055555556,2117340820.9136019,0.6350857669283078,40.028080935480425,0.31
2024/8/14,BTCUSDT,60587.16,61800,58433.18,58683.39,1705464263.5058649,1729342,55.31,30,Fear,62354.79014999999,-3671.40015,-0.90309362,63101.59366666667,64256.832555555564,2093004933.7294996,0.641753977275041,39.54402999697116,0.3
2024/8/15,BTCUSDT,58683.39,59849.38,56078.54,57541.06,2194915865.052229,2507858,55.64,29,Fear,62432.340149999996,-4891.28015,-1.164112694,62851.49600000001,64151.466555555555,2075327730.254959,0.6282841382301424,36.45613971829735,0.29
2024/8/16,BTCUSDT,57541.05,59817.76,57098.62,58874.6,1614654900.3332715,1999539,53.12,27,Fear,62510.199649999995,-3635.59965,-0.785489756,62677.71633333333,64062.12655555555,2065069151.1631277,0.6373083882138982,45.015905532572226,0.27
2024/8/17,BTCUSDT,58874.59,59700,58785.05,59491.99,457737705.7722839,807159,53.71,25,Extreme Fear,62592.9541,-3100.9641,-0.599068483,62527.85199999999,63986.770777777776,2031997993.4338772,0.6388531336774508,47.69302106352109,0.25
2024/8/18,BTCUSDT,59491.99,60284.99,58408.92,58427.35,813166580.7264851,1099730,55.32,31,Fear,62672.19085,-4244.84085,-0.853151092,62253.43033333333,63842.112222222226,1981386290.3124716,0.6378378127062989,50.53991915098395,0.31
2024/8/19,BTCUSDT,58427.35,59617.63,57787.3,59438.5,1336287900.197634,1636295,53.68,28,Fear,62753.968649999995,-3315.46865,-0.562323462,61996.715,63723.11400000001,1993866593.5907853,0.6429700837207077,62.5836266972034,0.28
2024/8/20,BTCUSDT,59438.5,61400,58548.23,59013.8,1890620149.79102,1904519,54.06,30,Fear,62833.03765,-3819.23765,-0.653142427,61691.66366666667,63610.304888888895,2008028669.6513278,0.6391759425803143,57.49589475746619,0.3
2024/8/21,BTCUSDT,59013.8,61820.93,58783.47,61156.03,1682529555.0960548,1981525,54.68,26,Fear,62923.76235,-1767.73235,-0.067746617,61479.131,63534.59799999999,2015832375.8263059,0.6530287057041184,64.19544594982591,0.26
2024/8/22,BTCUSDT,61156.03,61400,59724.87,60375.84,1288544247.9560175,1718280,53.99,39,Fear,63012.72715,-2636.88715,-0.264735825,61293.792,63443.77411111111,1989165701.6473894,0.6197764309113742,45.756992226792875,0.39
2024/8/23,BTCUSDT,60375.83,64955,60342.14,64037.24,2375916932.7935486,2555682,55.43,34,Fear,63119.369849999995,917.8701500000025,0.6995931051307125,61249.166666666664,63385.40377777778,2017479905.191608,0.653816803253068,58.763949588901745,0.34
2024/8/24,BTCUSDT,64037.24,64494.5,63531,64157.01,1015774255.1740764,1551856,55.14,56,Greed,63224.660149999996,932.349850000006,0.7180183368448134,61194.401999999995,63337.06311111112,1975791721.3232484,0.6317208657787854,58.84118298774287,0.56
2024/8/25,BTCUSDT,64157.02,65000,63773.27,64220,789935122.9930241,1263065,54.2,54,Neutral,63324.012149999995,895.987850000005,0.7168649236074213,61071.469,63279.10277777778,1947761572.4664607,0.5634988158706926,67.06279645447414,0.54
2024/8/26,BTCUSDT,64219.99,64481,62800,62834,1238341818.4320166,2152841,51.58,55,Greed,63411.7389,-577.7389,0.3437015935738413,60902.719,63217.27622222222,1916961797.513414,0.5635590422404055,60.32337513173002,0.55
2024/8/27,BTCUSDT,62834,63212,58034.01,59415,2158144642.992993,2995281,52.69,48,Neutral,63473.15005,-4058.15005,-0.557212359,60608.223,63125.74933333334,1964341429.7419221,0.5991860074999944,46.92657069634678,0.48
2024/8/28,BTCUSDT,59415,60234.98,57860,59034.9,2183054412.974087,3664134,52.91,30,Fear,63529.5691,-4494.6691,-0.646949857,60349.896666666675,63022.22411111111,1953801044.7713432,0.42009994518722216,51.001713836594455,0.3
2024/8/29,BTCUSDT,59034.9,61166.99,58713.09,59359.01,1617931684.258576,2743900,52.98,29,Fear,63584.864199999996,-4225.8542,-0.54561595,60122.26366666667,62931.32411111111,1956623076.753315,0.418428125955099,55.434110051825705,0.29
2024/8/30,BTCUSDT,59359,59944.07,57701.1,59123.99,1680918972.4658496,2845696,51.96,34,Fear,63630.897800000006,-4506.9078,-0.589909719,59938.79666666667,62835.29233333333,1963005598.0823097,0.4184693358168586,50.797859577482136,0.34
2024/8/31,BTCUSDT,59123.99,59462.38,58744,58973.99,519849184.8690447,895944,50.48,29,Fear,63677.2698,-4703.2798,-0.613699754,59726.129,62737.607444444446,1904637977.8226552,0.3975242485378516,48.29170321806173,0.29
2024/9/1,BTCUSDT,58974,59076.59,57201,57301.86,1202176847.3910584,2153180,54.36,26,Fear,63704.80324999999,-6402.94325,-1.030415901,59586.246666666666,62609.74033333334,1862390913.2124186,0.40824492357788156,46.431273420471676,0.26
2024/9/2,BTCUSDT,57301.77,59425.69,57128,59132.13,1333092369.4465687,1966119,52.92,26,Fear,63741.063899999994,-4608.9339,-0.568176108,59534.05133333334,62483.01022222222,1849775462.1546338,0.4180198782337407,49.0765262169857,0.26
2024/9/3,BTCUSDT,59132.12,59809.65,57415,57487.73,1335076815.8599248,2208758,55.29,26,Fear,63767.882000000005,-6280.152,-1.006794093,59511.609000000004,62331.67388888888,1831795021.2985067,0.414703103652251,45.71511842408944,0.26
2024/9/4,BTCUSDT,57487.74,58519,55606,57970.9,2027630870.179676,3177549,55.73,27,Fear,63799.52329999999,-5828.6233,-0.877742334,59643.34533333333,62189.13877777778,1613351777.7234993,0.4097519716891532,40.13803096872472,0.27
2024/9/5,BTCUSDT,57970.9,58327.07,55643.65,56180,1577770853.1007974,3368058,56.79,29,Fear,63819.73494999999,-7639.73495,-1.352347877,59648.611666666664,62042.74322222223,1561976844.549196,0.41530533508383227,37.7738317386647,0.29
2024/9/6,BTCUSDT,56180,57008,52550,53962.97,2988914918.924334,5287281,59.46,22,Extreme Fear,63830.67615,-9867.70615,-1.887890814,59609.572,61872.21555555555,1578588880.0599213,0.432838871387251,17.94673713910818,0.22
2024/9/7,BTCUSDT,53962.97,54850,53745.54,54160.86,905693342.5898322,1920923,58.84,23,Extreme Fear,63840.186349999996,-9679.32635,-1.780274702,59358.734333333334,61700.134666666665,1514234915.0651884,0.4307592782577301,18.352612959784054,0.23
2024/9/8,BTCUSDT,54160.86,55318,53629.01,54869.95,885743172.9184759,1796092,59.32,29,Fear,63855.28915,-8985.33915,-1.5656218,59159.799666666666,61537.13411111112,1481148002.3120623,0.42832099949780306,21.5615687223943,0.29
2024/9/9,BTCUSDT,54869.95,58088,54591.96,57042,1809715390.0493293,3355912,58.82,26,Fear,63884.05705,-6842.05705,-1.022404133,59030.416,61422.99811111111,1521226107.9388385,0.4545728726055679,33.18738403591023,0.26
2024/9/10,BTCUSDT,57042.01,58044.36,56386.4,57635.99,1349365460.0900574,2843148,57.18,33,Fear,63918.51625,-6282.52625,-0.872885247,58994.52933333333,61304.909222222224,1527802240.003281,0.4350332108936401,43.82294628875388,0.33
