date,Symbol,Open,High,Low,close,Volume USDT,tradecount,IV,Fear_index,Fear_classification,ma200_raw,dist_ma200,ratio_ma200,zraw_close_60,zraw_close_120,ma30_raw,ma90_raw,ma30_90_diff,vol_30mean,tc_30mean,vol_spike_10,tc_spike_10,ret1_raw,ret3_raw,ret5_raw,hv20_raw,RSI14_raw,IV_pct,Fear_idx
2024-05-20,BTCUSDT,66274.0,71515.56,66060.31,71446.62,3485474763.7522936,1930939,61.94,70.0,Greed,52325.7228,19120.897199999992,1.3654206034206944,1.7682389107484373,1.1875094411748368,63684.53433333333,64832.349,-1147.8146666666726,1949196819.41643,1328492.3,1.9712677111005794,1.6667575888204422,0.07804884599558704,0.06598561709238471,0.07914811989759296,0.5326061830377733,68.04899237322002,0.6194,0.7
2024-05-21,BTCUSDT,71446.62,71979.0,69162.94,70148.34,3509345769.233608,2137448,58.59,76.0,Extreme Greed,52502.8806,17645.4594,1.33608554803753,1.3319526176572747,1.0414653060813999,63858.10733333333,65035.67066666666,-1177.5633333333244,2024361790.7857776,1353402.1333333333,1.7223102498819525,1.6480994271876634,-0.018171328468722492,0.04831697431973603,0.07531408268632833,0.5138226711201745,66.75366768291371,0.5859000000000001,0.76
2024-05-22,BTCUSDT,70148.34,70666.0,68842.19,69166.62,1931700812.3032143,1371973,56.8,76.0,Extreme Greed,52673.40335,16493.216649999995,1.3131222894485703,1.0108352841490513,0.9271516868762945,63936.350666666665,65234.317333333325,-1297.9666666666599,2019695470.0299995,1338581.5333333334,0.8973609422483994,1.0077641233172048,-0.013994914206095221,0.043646219687023535,0.03196795177846745,0.5205424177915484,67.14797003101583,0.568,0.76
2024-05-23,BTCUSDT,69166.62,70096.12,66312.16,67969.65,2766790260.7886024,1827855,53.18,76.0,Extreme Greed,52838.1922,15131.457799999996,1.2863734955716368,0.6561546195681954,0.7880038999717984,63988.20566666666,65425.71177777778,-1437.5061111111208,2061850479.7656238,1351712.8666666667,1.2434253638658543,1.2990734980705307,-0.017305602037514634,-0.04866528325622688,0.01575800416048967,0.4829903789549231,60.84768866971316,0.5318,0.76
2024-05-24,BTCUSDT,67969.66,69250.0,66600.12,68549.99,1906438696.7156007,1165907,52.29,74.0,Greed,53005.7117,15544.278300000005,1.2932566661490559,0.8374279286676146,0.8414948481958034,64130.219000000005,65614.3981111111,-1484.1791111111015,2052207940.934222,1331079.8666666667,0.8527018112437207,0.8263909655646037,0.008538222574340226,-0.02278528615217401,0.03434196904638798,0.48130080617765864,68.56582699619766,0.5229,0.74
2024-05-25,BTCUSDT,68549.99,69610.0,68500.0,69290.57,837339788.9838961,703803,52.21,76.0,Extreme Greed,53175.16894999999,16115.401050000015,1.3030625265178404,1.0624599655653666,0.9131092931110482,64289.96,65809.52833333334,-1519.5683333333363,2013195798.2582757,1308695.8333333333,0.41044650178855907,0.5379618441601961,0.010803502670095222,0.001792049401864837,-0.03017707485672505,0.48183385236670023,69.60640703855131,0.5221,0.76
2024-05-26,BTCUSDT,69290.56,69562.23,68128.01,68507.67,818914878.9908898,722849,53.73,75.0,Greed,53339.5837,15168.086299999995,1.2843682917607773,0.8404471155213086,0.8136430015932038,64447.882,65965.43055555556,-1517.5485555555642,1982605248.9795144,1298605.4333333333,0.42709403213588815,0.5766266341965235,-0.011298795781301996,0.00791559173837153,-0.023388579116768837,0.48094537204621707,66.17527575679966,0.5373,0.75
2024-05-27,BTCUSDT,68507.67,70687.56,68250.0,69436.43,1604722197.8374028,1219341,53.91,74.0,Greed,53503.2604,15933.169599999994,1.2977981057767463,1.132148798405633,0.9106489426532818,64647.03033333333,66103.19822222223,-1456.1678888889,1992084731.9811904,1308836.0666666667,0.843132351558146,0.9648279687995903,0.01355702215532939,0.01293129291484929,0.0039008701017917424,0.47709162447739245,65.33327542753119,0.5390999999999999,0.74
2024-05-28,BTCUSDT,69436.43,69591.81,67277.91,68398.39,2224860225.799223,1459351,54.76,72.0,Greed,53658.7442,14739.645799999998,1.2746923361654072,0.8357264953881313,0.7778749355215463,64823.022666666664,66169.49033333334,-1346.467666666671,2030298405.6253903,1331126.0333333334,1.0964992605997685,1.092067428485478,-0.014949501292044975,-0.012875922365770842,0.006307815326399346,0.4752161288611945,66.34979730844012,0.5476,0.72
2024-05-29,BTCUSDT,68398.4,68935.68,67124.65,67652.42,1573095221.6483984,1221044,53.24,72.0,Greed,53811.3563,13841.063699999999,1.2572145482235317,0.6264612645676885,0.677813817606577,64949.236666666664,66241.95077777778,-1292.7141111111123,2023900302.1908796,1333417.6333333333,0.7614692818921579,0.8873537390692642,-0.010906250863507161,-0.012484003615945483,-0.013093656177046942,0.46941371409531557,54.258657983157576,0.5324,0.72
2024-05-30,BTCUSDT,67652.41,69500.0,67128.0,68352.17,1945001081.521587,1272851,53.27,73.0,Greed,53967.7965,14384.373500000002,1.2665362388846098,0.8709583960413992,0.7533275476608258,65205.24233333333,66308.22044444444,-1102.9781111111079,1976328922.660524,1309656.9666666666,1.0173552806406696,0.9714623754295199,0.01034331070492378,-0.015615146112782474,-0.013542968401039412,0.44529158255624485,59.329589875903125,0.5327000000000001,0.73
2024-05-31,BTCUSDT,68352.17,69044.1,66670.0,67540.01,1812659052.2496767,1177860,51.99,73.0,Greed,54123.181899999996,13416.828099999999,1.2478942964733564,0.6369580645558134,0.6415044645081887,65511.077,66369.91744444444,-858.8404444444386,1879898479.01084,1268882.6666666667,1.040471107913682,0.9700042016550667,-0.011881992919902995,-0.012549710599913277,-0.014124841787788167,0.44954363470208886,51.640411061242666,0.5199,0.73
2024-06-01,BTCUSDT,67540.01,67900.0,67428.44,67766.85,598305207.9932046,638484,50.68,72.0,Greed,54284.2602,13482.589800000009,1.248370149106315,0.6930913300580148,0.6602766248048003,65801.285,66421.61611111111,-620.3311111111107,1807213975.775594,1237735.5333333334,0.3718924038845392,0.5596149472208966,0.0033586018124664996,0.0016914398627574379,-0.024044726953848072,0.44917881671624665,52.68725258123284,0.5068,0.72
2024-06-02,BTCUSDT,67766.84,68460.0,67257.47,67765.63,1046827665.3829312,812348,51.11,73.0,Greed,54433.79735,13331.832650000004,1.2449182915584338,0.6807082972074932,0.6505420611523072,65964.07233333333,66416.28188888889,-452.209555555557,1753501774.3434286,1212858.4333333333,0.7285744122459955,0.7815669245566459,-1.8002902599123516e-05,-0.008581146728772415,-0.009251094945363358,0.4441256591943278,54.90466351092385,0.5111,0.73
2024-06-03,BTCUSDT,67765.62,70288.0,67612.48,68809.9,2047757076.226836,1253789,52.77,73.0,Greed,54597.02930000001,14212.870699999985,1.2603231509520973,1.0018417692310295,0.784440110855397,66128.001,66472.79177777778,-344.79077777777275,1770178053.6217704,1217534.4333333333,1.4113233127474494,1.1961672320954957,0.015410024226145236,0.018802040449801494,0.017109217970325385,0.43506262703320414,38.09908104497279,0.5277000000000001,0.73
2024-06-04,BTCUSDT,68809.89,71063.45,68567.32,70537.84,2069902136.99324,1254515,53.95,73.0,Greed,54766.64890000001,15771.19109999999,1.2879707160611025,1.5001570713421162,1.0219306604821623,66345.52900000001,66522.38955555556,-176.86055555555504,1799755716.8705244,1226254.2333333334,1.3148877230180498,1.137115551675279,0.025111793506457758,0.04089005169931892,0.03197660001138214,0.35900084539532595,51.69238042104854,0.5395,0.73
2024-06-05,BTCUSDT,70537.83,71758.0,70383.66,71108.0,2040073765.86764,1055115,55.62,75.0,Greed,54939.348399999995,16168.651600000005,1.2943000248615981,1.638231956842392,1.1041107450899919,66610.28933333333,66569.99877777779,40.29055555554805,1793820469.1172411,1215006.1666666667,1.2026465107551272,0.9284144638071332,0.00808303741651284,0.049322495784367204,0.05282779792303849,0.3528347750087546,58.74818626699945,0.5562,0.75
2024-06-06,BTCUSDT,71108.0,71700.0,70117.64,70799.06,1551467659.1542966,900226,51.87,78.0,Extreme Greed,55106.544400000006,15692.515599999992,1.284766823448287,1.523347236761393,1.0579406588541667,66893.18866666667,66599.71955555555,293.46911111111694,1791385003.3693051,1202583.7666666666,0.9174880720436293,0.8150099456045009,-0.004344658828823844,0.028908049568448835,0.044744738762388936,0.34341323788434597,63.85896372112879,0.5186999999999999,0.78
2024-06-07,BTCUSDT,70799.06,71997.02,68420.0,69355.6,2507250591.3329787,1516415,50.02,77.0,Extreme Greed,55266.0785,14089.521500000003,1.2549397728662801,1.1231347891383658,0.8347255878991131,67165.27433333333,66611.30099999999,553.9733333333425,1820841321.7095537,1205959.2,1.4583533540644593,1.3658139360820893,-0.020388123797123736,-0.016760365783811793,0.023462778992831668,0.35305833389194824,53.63838283658456,0.5002,0.77
2024-06-08,BTCUSDT,69355.6,69582.2,69168.02,69310.46,678267390.5310388,714103,50.34,72.0,Greed,55433.922549999996,13876.53745000001,1.2503257357890147,1.1076156450376355,0.8211223124517846,67373.156,66615.24077777778,757.9152222222183,1780255237.6348062,1183697.4,0.41617849770194953,0.6739550908641669,-0.0006508486697541782,-0.02527901220678397,0.007274534623651796,0.3505800911376357,50.0958503404638,0.5034000000000001,0.72
2024-06-09,BTCUSDT,69310.46,69857.14,69130.24,69648.14,687344656.0725566,575583,51.79,75.0,Greed,55595.12155,14053.018449999996,1.2527743092954888,1.2232050542904325,0.869574384226084,67668.09433333334,66588.24122222222,1079.8531111111224,1727981710.556763,1152862.0666666667,0.4570154744509061,0.5814887156943348,0.004871991904252138,-0.016256148033603757,-0.012613088237462322,0.2089619644343511,55.74235700122749,0.5179,0.75
2024-06-10,BTCUSDT,69648.15,70195.94,69172.29,69540.0,1192466549.969123,936731,50.88,72.0,Greed,55756.35015,13783.649850000002,1.2472121975867891,1.1962579808145244,0.8456768827571894,67958.56133333333,66566.99666666667,1391.564666666658,1740566328.4404895,1158977.0666666667,0.826972568511259,0.9699710343740684,-0.0015526617078359672,0.0026587615131292708,-0.022050964729706912,0.19914762175387254,50.568459369178555,0.5088,0.72
2024-06-11,BTCUSDT,69540.0,69590.01,66051.0,67314.24,2793799020.4691243,1782415,52.49,74.0,Greed,55904.353500000005,11409.8865,1.2040965646798867,0.5145724193895924,0.4543993820876773,68152.903,66503.017,1649.8859999999986,1807658241.3740473,1194153.8,1.681476198223828,1.6501947924497558,-0.032006902502156986,-0.02880113622099756,-0.04922127497172979,0.22419173238851675,44.735822433364405,0.5249,0.74
2024-06-12,BTCUSDT,67314.23,69999.0,66905.0,68263.99,2550285139.184372,1670745,50.56,72.0,Greed,56056.77010000001,12207.219899999996,1.217765309671311,0.7803813870061681,0.610181510652235,68330.36666666667,66468.29533333333,1862.0713333333406,1824604525.1264994,1204130.8666666667,1.4075497944726474,1.4329305449217673,0.014109198885703833,-0.019873466829121278,-0.015739320256763722,0.22209618592153552,52.91190253313661,0.5056,0.72
2024-06-13,BTCUSDT,68263.98,68449.3,66251.78,66773.01,1958897960.917292,1518202,49.23,70.0,Greed,56203.398,10569.611999999994,1.188060017296463,0.32021779378822035,0.3277350813659707,68503.55066666666,66437.99711111111,2065.5535555555543,1829895394.6181533,1217139.6333333333,1.0864806399133666,1.2732267979419745,-0.021841383722223218,-0.039789905090595434,-0.036609914289993384,0.23307569972104264,43.0078884634321,0.49229999999999996,0.7
2024-06-14,BTCUSDT,66773.01,67370.24,65078.0,66043.99,1884451554.428285,1736314,48.56,74.0,Greed,56347.40445,9696.585550000003,1.1720857534547895,0.08535665950781476,0.17645641270321472,68498.13366666666,66446.25666666667,2051.876999999993,1799568458.702728,1217368.3,1.056052129588088,1.3995930467959106,-0.010917884336799966,-0.01887044999691001,-0.05174797202050185,0.23097061710137365,43.32688035827391,0.48560000000000003,0.74
2024-06-15,BTCUSDT,66043.99,66478.48,65857.1,66228.25,758175888.0283372,700886,48.03,74.0,Greed,56489.45135000001,9738.79864999999,1.172400305141218,0.1296619006255889,0.1939813913503344,68531.235,66422.19855555554,2109.0364444444567,1756657400.0760264,1198404.7333333334,0.4577691606254554,0.5815699466129864,0.0027899586321176173,-0.029821579430092005,-0.04762366983031352,0.22909329802707648,43.11077917239788,0.4803,0.74
2024-06-16,BTCUSDT,66228.25,66998.7,66034.5,66676.87,624653672.6138575,703295,47.9,71.0,Greed,56633.5625,10043.307499999995,1.1773384377858975,0.24356736489735878,0.26426342571226064,68519.664,66411.83055555556,2107.833444444448,1719280128.4183302,1184606.1,0.39950751829085707,0.5932631383244217,0.006773846508098869,-0.001439803297769604,-0.00946857603978013,0.22436093777115818,45.31277445041025,0.479,0.71
2024-06-17,BTCUSDT,66676.86,67298.81,65130.0,66504.33,1812061226.756565,1542620,48.81,71.0,Greed,56777.464349999995,9726.865650000007,1.1713156049033742,0.17485332812207086,0.21232961582055218,68505.96833333334,66462.57422222222,2043.3941111111199,1747443971.154098,1211557.8666666667,1.212859666238096,1.2984039753237426,-0.002587703951910103,0.00697020273911364,-0.025777280232227917,0.21907562619336537,39.26882192882585,0.48810000000000003,0.71
2024-06-18,BTCUSDT,66504.33,66588.23,64060.0,65175.32,2755141806.03109,2151711,50.06,74.0,Greed,56909.92835,8265.391649999998,1.1452363742081568,-0.24917426515470012,-0.08636475730267563,68469.34533333333,66432.961,2036.3843333333352,1799115723.9259055,1255823.9333333333,1.6190261986174732,1.6155803407920801,-0.019983811580388866,-0.015898502527244784,-0.023927182554747684,0.22658901326836264,24.077726408764477,0.5006,0.74
2024-06-19,BTCUSDT,65175.32,65727.54,64666.0,64974.37,1307731953.9545314,1078458,48.6,64.0,Greed,57037.548449999995,7936.821550000008,1.139150818464043,-0.3124961309926672,-0.15700148378967846,68253.60366666668,66427.10655555555,1826.4971111111226,1726524296.9326468,1227407.9,0.7414427991649041,0.7802826013645384,-0.0030832222994838787,-0.025533592083731516,-0.01619556904420827,0.22203863835857007,19.252675639772292,0.486,0.64
2024-06-20,BTCUSDT,64974.37,66482.94,64559.15,64869.99,1584896152.16637,1282687,48.28,60.0,Greed,57162.0371,7707.952899999997,1.1348439154908982,-0.3448720799178347,-0.21233789412809026,68077.65866666667,66439.03266666667,1638.6260000000038,1662375976.3637388,1198915.8666666667,0.8790282065320258,0.9053835326663106,-0.0016064796011104887,-0.02457494121059489,-0.02050877080399982,0.21921958374064152,19.65579255841267,0.4828,0.6
2024-06-21,BTCUSDT,64869.99,65066.66,63379.35,64143.56,1665541539.708616,1362617,47.11,63.0,Greed,57272.7994,6870.760599999994,1.119965510189467,-0.5578934090512265,-0.42347232483495073,67910.22333333333,66440.73877777778,1469.4845555555512,1653504000.6105855,1198604.0,0.9854204310305641,0.9911718719028538,-0.011198244365383747,-0.015830532170766465,-0.03799383504354659,0.22065243637691753,21.21266014629937,0.4711,0.63
2024-06-22,BTCUSDT,64143.56,64546.81,63943.82,64262.01,470027247.3402083,562832,46.43,53.0,Neutral,57373.74285,6888.26715,1.120059574429525,-0.50848667454809,-0.4477170591097685,67786.63533333334,66407.98344444444,1378.6518888888968,1576945233.495639,1156436.5666666667,0.3171235988274413,0.4452917974920453,0.0018466390078755168,-0.010963707689662816,-0.03371690234305047,0.221046522075318,22.340200548544317,0.4643,0.53
2024-06-23,BTCUSDT,64262.01,64521.0,63178.32,63210.01,526848525.0029452,592759,48.23,55.0,Greed,57470.97944999999,5739.03055000001,1.0998596266310894,-0.8288078473506173,-0.7857462434913158,67608.636,66333.87233333333,1274.7636666666658,1530958894.4385505,1137331.6333333333,0.3934779951788286,0.5060183901919204,-0.016370480786393027,-0.02558933645588657,-0.030154205610344542,0.21549928885764577,17.2868889026644,0.48229999999999995,0.55
2024-06-24,BTCUSDT,63210.01,63369.8,58402.0,60293.3,3180853460.924751,2190787,50.96,51.0,Neutral,57556.080250000006,2737.2197499999966,1.047557438555764,-1.6765172193808766,-1.687274126395299,67308.727,66226.15344444446,1082.5735555555439,1609076016.836579,1186897.7666666666,2.1659187684997177,1.8003530711536497,-0.04614316624851034,-0.06002566742475779,-0.07204486938465116,0.23475520445759748,13.44848468557636,0.5096,0.51
2024-06-25,BTCUSDT,60293.3,62420.0,60257.06,61806.01,1914901308.84587,1277481,48.14,30.0,Fear,57644.25535,4161.754650000003,1.0721972141843272,-1.1949556905266725,-1.326781575962639,67085.33833333333,66140.99811111111,944.3402222222212,1645608897.831745,1205385.5,1.2086996024323946,1.0023195313515698,0.025089189014368074,-0.038218536892948074,-0.047232626365442565,0.2566680110574889,26.92561292446841,0.4814,0.3
2024-06-26,BTCUSDT,61806.01,62487.81,60712.0,60864.99,1381716993.355492,1112152,47.05,46.0,Fear,57730.0123,3134.977699999996,1.0543041231952066,-1.4452198383263033,-1.6526339609701217,66799.62366666667,66030.82466666667,768.7989999999991,1638175391.0156815,1201812.5333333334,0.8323736638542703,0.8454790991465477,-0.015225380185519222,-0.0370988708908605,-0.05111300339426128,0.2581555101732552,18.98234940991418,0.4705,0.46
2024-06-27,BTCUSDT,60864.98,62389.22,60606.63,61706.47,1126705164.782892,1062176,47.94,40.0,Fear,57819.5971,3886.872900000002,1.0672241436286314,-1.1796875785473877,-1.3905238378913702,66576.55966666667,65940.335,636.2246666666615,1601570222.315137,1188573.3666666667,0.7079800072523239,0.8380972820795256,0.013825353458531753,0.02343825930907739,-0.0397675080502462,0.26383575275255067,27.53711345873846,0.4794,0.4
2024-06-28,BTCUSDT,61706.46,62225.31,60063.0,60427.84,1519872032.026636,1479626,45.4,47.0,Neutral,57915.469300000004,2512.370699999992,1.0433799592814488,-1.5135973184454643,-1.7729070955994348,66335.74033333334,65838.6201111111,497.1202222222346,1599796115.9944115,1197192.7666666666,1.0353990463425993,1.232859853810854,-0.020721165868020086,-0.022298316943611285,-0.04401470589863865,0.268328818216635,26.257462677102453,0.45399999999999996,0.47
2024-06-29,BTCUSDT,60427.84,61224.0,60383.77,60986.68,701345872.4881144,767669,43.47,30.0,Fear,58012.94075,2973.7392499999987,1.0512599294494478,-1.3558486458933567,-1.5917521551811515,66090.224,65724.24977777778,365.9742222222267,1558340942.3599625,1180353.3666666667,0.498373062032042,0.6566444719798993,0.009248055201046546,0.001999343136341647,0.011500116928414794,0.2712646999359111,28.521271913828883,0.4347,0.3
2024-06-30,BTCUSDT,60986.68,63058.76,60712.21,62772.01,1070250012.5446604,1108912,45.44,47.0,Neutral,58112.45565,4659.5543499999985,1.080181680465606,-0.8870441640674628,-1.0566543841986997,65931.29066666667,65647.8298888889,283.460777777771,1533593974.3697953,1178055.1,0.789382730474133,0.9628470442547983,0.029274097229099905,0.017267881309690924,0.01562954800026728,0.2993084955634883,35.57866171091585,0.45439999999999997,0.47
2024-07-01,BTCUSDT,62772.01,63861.76,62497.2,62899.99,1550980813.6701343,1461508,44.71,53.0,Neutral,58211.844300000004,4688.145699999994,1.0805359417207125,-0.8932592406801203,-1.0168012636373958,65769.062,65619.341,149.721000000005,1565349827.8923597,1205489.2333333334,1.1537030152693446,1.2581958766525407,0.002038806786655245,0.04091077887278449,0.033434655949175385,0.2823877937190733,36.644577706107604,0.4471,0.53
2024-07-02,BTCUSDT,62900.0,63288.83,61806.28,62135.47,1160792332.6175597,1308816,42.33,51.0,Neutral,58312.82015,3822.6498500000016,1.0655541927172596,-1.1216640976519476,-1.2268437314667278,65581.39,65576.80977777777,4.580222222226439,1569148650.1335137,1222038.1666666667,0.8212611041982736,1.0587510675959961,-0.01215453293394797,0.018836736152878064,0.006952269348740936,0.2763174756357523,38.24445470527314,0.4233,0.51
2024-07-03,BTCUSDT,62135.46,62285.94,59400.0,60208.58,1945901232.9066567,1839372,45.36,50.0,Neutral,58402.4729,1806.107100000001,1.030925181936945,-1.6609348262291852,-1.778509322306124,65294.679333333326,65484.818555555554,-190.13922222222754,1565753455.3561745,1241557.6,1.2511163725641365,1.3516347394374648,-0.031011111688702075,-0.04083715018843592,-0.0036284599945983764,0.28568756292574987,33.74046509914112,0.4536,0.5
2024-07-04,BTCUSDT,60208.57,60498.19,56771.0,57050.01,3168619756.2436485,2523236,47.53,44.0,Fear,58480.8497,-1430.8396999999968,0.9755331923639954,-2.4480001392173225,-2.6176539512851056,64845.085,65365.14511111112,-520.0601111111173,1602377375.9978547,1283848.3,2.0388664307082007,1.809945779870924,-0.05246046327616427,-0.09300446629641745,-0.06454966887851576,0.331477248300457,27.921585855323343,0.4753,0.44
2024-07-05,BTCUSDT,57050.02,57546.0,53485.93,56628.79,4515040083.536514,3749255,48.98,29.0,Fear,58550.70465,-1921.9146499999988,0.9671752088811112,-2.416489761372483,-2.634331719543395,64362.44466666666,65228.84277777778,-866.3981111111207,1684876253.2534838,1373652.9666666666,2.488828763881678,2.2843590478166877,-0.007383346646214428,-0.08862377640339725,-0.09786559327955247,0.32941903453919963,28.41123052570191,0.48979999999999996,0.29
2024-07-06,BTCUSDT,56628.79,58475.0,56018.0,58230.13,1235398733.4357028,1411065,48.21,26.0,Fear,58630.47534999999,-400.34534999999596,0.9931717191851149,-1.9107414826842528,-2.123358068276329,63943.48033333334,65105.17322222222,-1161.6928888888797,1674340622.3961976,1390680.9333333333,0.6865269154971831,0.8443608300444571,0.02827784241902398,-0.03285993458075254,-0.07424261911647367,0.3500540117857152,34.03186489926529,0.48210000000000003,0.26
2024-07-07,BTCUSDT,58230.13,58449.46,55724.37,55857.81,1094135752.4528687,1289229,50.99,29.0,Fear,58691.419749999994,-2833.609749999996,0.9517202043830266,-2.4142780366029064,-2.6690856378437355,63493.554,64930.03777777777,-1436.483777777772,1627236794.4335272,1383108.0666666667,0.609127740718047,0.7611150285075208,-0.040740420809639244,-0.02089745470684412,-0.10103182610512162,0.37000357954094304,31.80829352974824,0.5099,0.29
2024-07-08,BTCUSDT,55857.81,58236.73,54260.16,56714.62,2699942701.375511,2554389,51.03,28.0,Fear,58755.68385000001,-2041.063850000006,0.9652618484500882,-2.0914655258416346,-2.3617985689548857,63073.69266666667,64791.91133333333,-1718.2186666666603,1694625971.4616761,1444450.9333333333,1.4104509742652074,1.4180453262398194,0.015339126256471713,0.0015156601438950368,-0.05803093180407182,0.3765534259524457,40.14010621755089,0.5103,0.28
2024-07-09,BTCUSDT,56714.61,58296.0,56289.45,58050.0,1592351321.655387,1757693,50.05,27.0,Fear,58826.088650000005,-776.0886500000051,0.9868070669355984,-1.7241455723802488,-1.9716671698767536,62687.088,64652.12155555555,-1965.033555555543,1724792860.3144372,1483854.6,0.7948477587351507,0.9249324136769722,0.023545604290392763,-0.0030934157282492825,0.017528305428868407,0.3914743032325834,39.54941283771636,0.5005,0.27
2024-07-10,BTCUSDT,58050.0,59470.0,57157.79,57725.85,1452293495.6501489,1766696,48.69,28.0,Fear,58896.2071,-1170.357100000001,0.9801284809730981,-1.7585696517459588,-2.0111669640133933,62293.28300000001,64515.6728888889,-2222.389888888887,1733453758.5038044,1511520.1,0.7113696014176214,0.8985670754858578,-0.005583979328165345,0.033442771923926085,0.01937283138135215,0.3912275227738623,40.95529076045927,0.4869,0.28
2024-07-11,BTCUSDT,57725.85,59650.0,57050.0,57339.89,1728929618.0583844,2157661,48.54,29.0,Fear,58967.94905,-1628.0590500000035,0.972390780479417,-1.7939077645562342,-2.0729516957512404,61960.80466666666,64407.043666666665,-2446.2390000000014,1697958111.75678,1524028.3,0.8395550010856908,1.0598896362661423,-0.0066860860429079905,0.011024846856066306,-0.015288305212438957,0.39068723374902964,37.079549341517335,0.4854,0.29
2024-07-12,BTCUSDT,57339.89,58526.68,56542.47,57889.1,1360201319.0761504,1749738,46.32,25.0,Extreme Fear,59039.513900000005,-1150.4139000000068,0.9805145092835866,-1.612704043354431,-1.8924805654458412,61614.975,64339.98355555555,-2725.008555555549,1658288651.086506,1526661.4,0.654168944200981,0.841287576206825,0.009578148824491928,-0.002771748492678805,0.03636537128827655,0.39351663445411367,42.14912682174989,0.4632,0.25
2024-07-13,BTCUSDT,57889.09,59850.0,57756.63,59204.02,900429281.1482327,1114391,49.18,25.0,Extreme Fear,59122.989349999996,81.0306500000006,1.001370543859349,-1.292099001494408,-1.5251261441709858,61362.67533333333,64268.23,-2905.5546666666705,1623006361.7608707,1513201.0333333334,0.45597492477334195,0.555159369737582,0.02271446610847283,0.025606725583079193,0.04389344405375528,0.4027714465787428,44.7335239828415,0.4918,0.25
2024-07-14,BTCUSDT,59204.01,61420.69,59194.01,60797.91,1273562988.611176,1456088,49.3,33.0,Fear,59209.83465,1588.0753500000064,1.0268211414436033,-0.9064554359265896,-1.1023043443189842,61187.806,64239.09577777778,-3051.2897777777835,1602643409.566967,1503860.1666666667,0.7133893322710148,0.7661119092422711,0.026921989418961845,0.060307405542633585,0.04733695090439283,0.38182808436145727,44.10123371795879,0.493,0.33
2024-07-15,BTCUSDT,60797.91,64900.0,60632.3,64724.14,2435540879.028933,2600425,54.52,52.0,Neutral,59320.63655,5403.5034499999965,1.0910897752326967,-0.024721276812437083,-0.0961499065205281,61137.668999999994,64249.43744444445,-3111.768444444453,1658555575.9336538,1567178.1333333333,1.544141196777547,1.456219069152101,0.06457837119729937,0.11807127766712555,0.12123320834600104,0.43702948069833547,54.442339810076334,0.5452,0.52
2024-07-16,BTCUSDT,64724.06,65388.97,62373.24,65043.99,2725231969.2884507,2484783,56.49,65.0,Greed,59435.52175,5608.468249999998,1.094362227921386,0.05446533401163667,-0.009120706199922776,61083.23966666667,64291.28877777778,-3208.0491111111114,1728574852.489473,1626561.0666666667,1.5786897212807993,1.3125406969370441,0.0049417419837483045,0.09864144360467408,0.13435847191196215,0.431910528245753,57.23990055130892,0.5649000000000001,0.65
2024-07-17,BTCUSDT,65044.0,66128.63,63854.0,64087.99,1922412273.088209,1868671,58.28,69.0,Greed,59545.260299999994,4542.7297000000035,1.0762903659688932,-0.14989870768850025,-0.25862441083471804,61002.69499999999,64298.15444444445,-3295.459444444459,1732253220.7005281,1637429.4333333333,1.062640727882508,0.9577753762262285,-0.014697745325894074,0.05411501809848396,0.1070821622723448,0.4348785712763795,60.14710305845667,0.5828,0.69
2024-07-18,BTCUSDT,64087.99,65133.3,63238.48,63987.92,1449872437.6497972,1696742,57.1,61.0,Greed,59653.78199999999,4334.138000000006,1.0726548737513408,-0.16396626739222508,-0.276524029566567,60963.115,64300.04233333334,-3336.9273333333404,1688744241.7544851,1622263.8,0.8609271739572143,0.9096403731154125,-0.001561447004345129,-0.011374735917696221,0.08080363461805473,0.4266960075831315,71.60353358430868,0.5710000000000001,0.61
2024-07-19,BTCUSDT,63987.92,67386.0,63300.67,66660.0,2331517674.368659,2184889,60.8,60.0,Greed,59766.18425,6893.815750000002,1.1153464260184889,0.4639936365073796,0.4064330597673288,61019.30266666667,64319.1468888889,-3299.8442222222293,1722870432.4349558,1659144.8333333333,1.3262336426892458,1.145114979577658,0.041759132036171875,0.024844878058680075,0.09641926835971826,0.4478788007547332,77.395387096827,0.608,0.6
2024-07-20,BTCUSDT,66660.01,67598.0,66222.46,67139.96,961878801.8482212,995093,62.65,74.0,Greed,59877.1495,7262.810500000007,1.1212951945883798,0.5919790990905913,0.5220081324646578,61094.96833333334,64343.578111111114,-3248.609777777776,1702103187.424351,1649558.3666666667,0.5628452876381961,0.5435147787519893,0.007200120012001321,0.04762155904717891,0.037324868279439594,0.43866218717435573,75.92051588338275,0.6265,0.74
2024-07-21,BTCUSDT,67139.97,68366.66,65777.0,68165.34,1465757867.9747431,1322942,66.0,74.0,Greed,60003.75005,8161.589949999994,1.1360179979284477,0.8366735283782032,0.7741600309049255,61229.02766666667,64358.53388888889,-3129.5062222222186,1695443731.6998887,1648235.8666666667,0.8711057561666601,0.7571019909736667,0.015272276003738927,0.06528450995125334,0.04798829223115009,0.4404964617647351,88.84979630540356,0.66,0.74
